time,pelvis_tx,pelvis_ty,pelvis_tilt,q_hip_r,q_knee_r,q_ankle_r,q_hip_l,q_knee_l,q_ankle_l,dq_pelvis_tx,dq_pelvis_ty,dq_pelvis_tilt,dq_q_hip_r,dq_q_knee_r,dq_q_ankle_r,dq_q_hip_l,dq_q_knee_l,dq_q_ankle_l,ddq_pelvis_tx,ddq_pelvis_ty,ddq_pelvis_tilt,ddq_q_hip_r,ddq_q_knee_r,ddq_q_ankle_r,ddq_q_hip_l,ddq_q_knee_l,ddq_q_ankle_l
0.9,-0.004922128773353119,0.0405408049276255,-0.045929112104238244,0.3570813632240948,-0.1181743129023063,0.001280830518821407,-0.11809711120866441,-0.1569253164724509,0.1475297039570854,-0.05351777848637788,-0.1490671133846846,-0.11075091476021778,-0.6985707323756627,5.5279222009161835,0.6834412046933579,-0.8496155382435038,-0.4237851031324304,0.418272739855673,3.771074706089295,-0.47046795855461854,9.367399306182401,-2.68347707023582,-99.19597342140426,0.0171582287552724,-3.5837643677581372,-17.71462958166075,-2.207615875005855
0.91,-0.005108459959909945,0.03904016159814829,-0.046164103585173054,0.350644746684672,-0.07510720947825258,0.011607608506365018,-0.12675307967195398,-0.16308015087704278,0.15123738951629953,-0.01758464951222921,-0.15008643076591963,-0.02087568561656881,-0.6418435866073573,4.269365847837121,1.0439973469654427,-0.866042795453924,-0.6212979324130627,0.36927567879444867,3.5892235891114983,-0.09070565081087796,8.978824443753746,5.902953143667397,-126.61624450413449,37.17596440937157,-1.5923579266422956,-19.80349874005227,-4.9860158143678035
0.92,-0.004943269971673661,0.037572592581597584,-0.04551844910080792,0.3450762290655575,-0.045487116263835545,0.02131342579109895,-0.135414270703084,-0.17138826890338432,0.15413123333356973,0.017581900226035972,-0.14664765973932256,0.06722851985489707,-0.5541678960964117,2.921137998160302,0.9676967747345854,-0.8661019806299838,-0.8373692281810508,0.28685208086088654,3.5144749423105965,0.3575154877485475,8.805326752478258,8.8506001379626,-135.05621126782154,-9.13632232896138,0.043455528838905376,-21.66348507760169,-8.344456347635274
0.93,-0.004456937438953502,0.0361748351344252,-0.04408819053376548,0.3407728151137271,-0.030013781257336794,0.026167143946275517,-0.14372668668309815,-0.18224460980320709,0.1559766895712326,0.04889743388987415,-0.13971514094353213,0.14366836324573312,-0.4292475227350883,1.535491111295462,0.4810311892414613,-0.8309178207648199,-1.087786971371143,0.18365114019312642,3.1281264361190244,0.6960732283798345,7.633544649733262,12.524037718307333,-138.59324950286046,-49.001091004791604,3.548757618875509,-25.070344236407518,-10.337166953795345
0.9400000000000001,-0.003712209251354244,0.034868977563404735,-0.04207011269676323,0.3381751328178393,-0.028533692139040667,0.023074227874916187,-0.15129083997929813,-0.19584058511377347,0.1565553620512921,0.07451181724337981,-0.13056785333805854,0.20188655458686905,-0.2594719754914439,0.14578195594550417,-0.31115827749659747,-0.7562502593206348,-1.3600742088463378,0.05760820874737052,2.5608576237759455,0.9149558828941731,5.819421192035412,16.977831980695484,-138.95154692722255,-79.27315368346545,7.470677620949806,-27.22933700640068,-12.608770442142061
0.9500000000000001,-0.0027429885049856744,0.03366656160236134,-0.039604370554866736,0.3372554066822758,-0.039770265664064705,0.009321561561541023,-0.15788577387990024,-0.2122012739307535,0.15562557687187958,0.09698114291751309,-0.12021324830221154,0.2466747393132838,-0.09161307392125596,-1.1266963038600808,-1.377815388293299,-0.6591815946348504,-1.6368582935929663,-0.09342715851114769,2.246696203309539,1.0354789994409055,4.4764016068722,16.774886947799388,-127.19983559255243,-106.6256354956018,9.712244337816005,-27.682480657615535,-15.10777894922848
0.96,-5e-06,0.031746618243235714,-0.03321727973874107,0.3333810235663167,-0.07849954718192767,-0.03917597376561533,-0.16893497609050692,-0.24866678028545552,0.1486449462440569,0.17590907711186135,-0.09815116876908637,0.40411420466950265,-0.42374951533853866,-2.076807032002724,-3.001367686289416,-0.6335501661981179,-2.0423782553797105,-0.5042901946406362,6.173008215233684,1.3294145641280477,12.89230556228401,-46.324091210499375,3.5840634602155754,-82.35223265979916,-7.786342652308529,-15.45657742015091,-27.41066497730633
0.97,0.0018884965256655197,0.03087040007544838,-0.02924535989883572,0.32808907230506146,-0.09880768521976699,-0.06158509457158725,-0.17326015383784288,-0.2724796451557727,0.14153533065157772,0.18936620854404995,-0.08760791839736241,0.3971987014524035,-0.5292802223774804,-2.030787161056703,-2.240357138248967,-0.43232070141753115,-2.3816335665411854,-0.711226501365391,1.3460551310000184,1.0546918182355358,-0.6901029443623468,-10.550983314331818,4.599960811627991,76.07974475631903,20.122677672652312,-33.92665897308075,-20.69999369410415
0.98,0.0039375412640836995,0.030134872854047638,-0.02523070641057609,0.32210913050583745,-0.11912554708494459,-0.07812347491387443,-0.17553182098853118,-0.2998419173258261,0.13173994117390977,0.20490116589277166,-0.07352261156912186,0.4013977385187859,-0.5976145762383741,-2.032637045789963,-1.6518129573851,-0.22654944894632084,-2.7370958992329015,-0.9801251561864638,1.549735327595381,1.408769625953922,0.4115356328685986,-6.776668075987717,-0.27834280913871395,58.9489133191515,20.60016270154314,-35.56425307405788,-26.895681108438662
0.99,0.005977883055860821,0.02955454266633276,-0.021532142574710804,0.3179425029022809,-0.14363012070242903,-0.08424042395987677,-0.17471169649080912,-0.33158066324085134,0.11889510440470538,0.20405508948515355,-0.057976264495417075,0.3698342854873518,-0.4164131561083444,-2.451414455947088,-0.6079311802672667,0.08288398595594113,-3.175183630678213,-1.285679543121901,-0.08193627882724641,1.5558312429816272,-3.148155633849915,18.087121907485002,-41.84478351820757,104.46314980317858,30.937730384296927,-43.80939425584142,-30.588123447440243
1.0,0.008113935927890033,0.02917173725384882,-0.01784159912965519,0.3141440498423584,-0.17049667093862225,-0.07887188370551125,-0.17106861820028924,-0.3676331193746947,0.10183771312862651,0.21371611932897627,-0.03818215333995019,0.369240050032508,-0.38104026190025214,-2.685162997380254,0.5381314102339968,0.3651348044375276,-3.606727244357084,-1.7079764771896995,0.974667901246517,1.9817565444495295,-0.03720688908307571,3.3795452558425207,-23.089037411838365,114.22000282490953,28.190484961872833,-43.12712819805538,-42.29607002486942
1.01,0.010478543806196013,0.029034088447519885,-0.013804486038091283,0.30776018085801005,-0.1941083161157117,-0.06996057457213624,-0.16504782755534156,-0.40759425841198765,0.07901219670166829,0.2364350576950635,-0.013650285385435435,0.4035498704120401,-0.6385036314259092,-2.360931790926693,0.893788918048714,0.6040734332687373,-3.998544727453253,-2.285785897941263,2.2549326283224516,2.452320611543249,3.3903451545809378,-25.60416308353458,32.25458203188664,35.67532924759537,23.993051704243545,-39.24150889394866,-57.82612180187909
1.02,0.01270109900339647,0.029117613236685144,-0.01030471871289821,0.30203671821911,-0.21848221371160886,-0.05468606085397327,-0.15456618824289037,-0.4526285867181673,0.04945500004494521,0.22193125495148966,0.008458565358976078,0.34909313443741835,-0.5695741634341976,-2.4411136575490477,1.5339220689231845,1.0519991967290545,-4.506924112648786,-2.960305413315126,-1.4806731849839556,2.207640258809656,-5.5169040991617795,7.193634753553101,-8.431521316958587,64.35209378469823,44.941467840108416,-50.89723535968967,-67.52470704094763
1.03,0.014470470310198593,0.02938518270935712,-0.00803869089643107,0.2996308502815776,-0.24691946094310716,-0.03124298351026224,-0.13822124897120888,-0.5028624906846766,0.011675808745327382,0.17685519594076965,0.026900096848750932,0.22638326556081317,-0.24169637246740977,-2.840955106466641,2.3430983389093547,1.6370994481358168,-5.025313968979748,-3.7849736611287823,-4.477004726913528,1.846154376992734,-12.187213669313321,32.339284573531124,-39.24959442079685,80.0132915545526,58.3170520783961,-51.61703650614692,-82.642816726511
1.04,0.016128565131081837,0.02985115700732295,-0.006047973299883659,0.29542457763545554,-0.27104540231071544,-0.01015321860669344,-0.11834723153271985,-0.5553240226863992,-0.03694937841034059,0.16573735096786385,0.046736423900433345,0.19895270366822845,-0.4225584112054879,-2.4083678520820273,2.1056003345902967,1.9896645970227778,-5.246595321852739,-4.872843268000587,-1.1095636955557167,1.9810920170270496,-2.729445598772482,-18.15466568638146,43.36827652794491,-23.9556834765365,35.18270167817465,-21.946799590009277,-109.02054017833335
1.05,0.01768082708515805,0.030483128837653597,-0.004231856850895525,0.2888879254256288,-0.2899267088839366,0.006918125801511616,-0.09592519993851747,-0.6074153414155704,-0.09916771642555085,0.15509620215073472,0.06332430391433912,0.18139734790716502,-0.6555096542411579,-1.8836238160656096,1.7040910081262661,2.2437704675758545,-5.206615341781212,-6.235382872038657,-1.0691582934285364,1.6557678901680999,-1.7638328460737798,-23.261246745338774,52.448825092329955,-40.07300412402552,25.309565290192133,4.309190573734272,-136.45364417093458
1.06,0.01907321939472055,0.031243079783850266,-0.002676060971427008,0.28042834458581845,-0.30400166379323473,0.021020586944613524,-0.07203934423403119,-0.6559130649647211,-0.1768508570055025,0.13904798472374474,0.07608990489509827,0.15527481267270687,-0.847548400683533,-1.403259326328582,1.40828559119131,2.3893835286818152,-4.844448371275249,-7.784350977232348,-1.6096548856345128,1.2717655240716053,-2.6191370611194524,-19.156476522255996,47.95679670457454,-29.4338137503388,14.463888502788308,36.47770096015511,-154.99824473901293
1.07,0.020253828380016103,0.03202645325420485,-0.0014038538830710532,0.27066146404153757,-0.3144321980785033,0.03393547035639741,-0.047139823364543774,-0.7019064284089082,-0.25708449576517045,0.1177882133871566,0.07820728733867208,0.12696147275130545,-0.9774799198247288,-1.0404168777202418,1.2918910570120112,2.491512637140363,-4.602773289159262,-7.996774252063019,-2.1324111967096195,0.18754120112962155,-2.823485104273189,-12.894290022451164,36.07534264490243,-11.375201920936684,10.283410789314413,23.207955249152075,-16.675474864383506
1.08,0.021217302079485443,0.03270408671221355,-0.0002814184071617056,0.2599893612354066,-0.322342567134245,0.0472202768907527,-0.021053536223719034,-0.751156166537769,-0.31112112702047273,0.09615571461630497,0.06766486049307632,0.11224557438596275,-1.068660021151686,-0.7878157185536747,1.3289238379802286,2.6095438354463454,-4.929079046579808,-5.368637348299482,-2.1523238328071503,-1.0497615183262268,-1.4421806047382282,-9.178504036882918,25.29573262039541,3.7036764621510163,11.721829966546407,-32.66731681028882,263.4351543234637
1.09,0.022032712221978064,0.0333185968025196,0.0008675218861007284,0.24805973999761483,-0.32757984918560745,0.06076227679909374,0.005642837646674929,-0.8033932295132555,-0.3380989832124292,0.08137500051216263,0.06140784421410156,0.11497688060298147,-1.1946650919360882,-0.5203378414142237,1.354306858302501,2.6701150017072224,-5.226663366717306,-2.6674473857436487,-1.4737748065448728,-0.6191421849591908,0.28145846469000807,-12.61417924599305,26.73753940334055,2.499763375797503,6.004069276588527,-29.60455917207581,269.33362582687795
1.1,0.022675081945663787,0.033924621291027225,0.0019335986620087355,0.2349312751541133,-0.3300219228264996,0.07417383970655121,0.03295508752602913,-0.8569895395025696,-0.34509967627815114,0.06391374220386234,0.06063711283563387,0.10621870880316334,-1.3142884603605898,-0.24000827788013654,1.340577979068276,2.7325387747249645,-5.3597855887880135,-0.6788685989224942,-1.7610401589972062,-0.06869439568127426,-0.925191518487659,-11.92186319856887,28.089530638072716,-1.4444827249113161,6.324920177276668,-12.999374713523206,197.67345258578754
1.11,0.02306971416055615,0.03456942507719299,0.002665984189298184,0.2210370059111423,-0.32982442076632157,0.0867888902185988,0.06121820933327759,-0.910071375695898,-0.34024019968049735,0.03906747604115119,0.06456252701082815,0.07264665611707816,-1.3900887699430493,0.023009232387984566,1.2596482262337148,2.8277383794956346,-5.306314616968057,0.497632488364637,-2.489730087649755,0.3971882681169639,-3.375289289706685,-7.488846356150919,26.173719320209077,-8.220719022456107,9.521877880553811,5.557176907369478,116.51121883046407
1.12,0.02322893714701223,0.03528438592340313,0.003052976657537745,0.20652895458876086,-0.3272866955951445,0.09809974845962383,0.09011382473686162,-0.9610335512476285,-0.3290564855049466,0.015598755153357085,0.0716324839362029,0.038237115777209896,-1.4520618995490415,0.2577428555281097,1.1289185101396868,2.8900255302782005,-5.091412075037483,1.1258871829422765,-2.336693009104742,0.7120316207848275,-3.4234812263906162,-6.254183940754503,23.524373229554254,-13.092248798379101,6.119548085020583,21.780585702322444,62.3145740638931
1.1300000000000001,0.023194938711466263,0.03609650419778708,0.0031482548424786867,0.1912631684926988,-0.322293869166911,0.10781952318515874,0.11906012953181941,-1.0080128599065974,-0.3143978214687312,-0.0037096390881494416,0.08139348421415141,0.009034180167384541,-1.5278053503032385,0.5033574291740679,0.9689372551943882,2.8943385184656765,-4.689710242085221,1.469767102427614,-1.9273320187901848,0.9798929855367334,-2.9205644796954924,-7.56313452851703,24.546620272147432,-16.07426815017428,0.3502512686308347,40.491792210324604,33.966228684889096
1.1400000000000001,0.02299067969227268,0.037017354419495274,0.002960883115396763,0.1752974613096255,-0.3149593391660329,0.11559378587480319,0.1475836356217153,-1.0496298331361158,-0.2949046152281408,-0.020710731540264246,0.09228096350061213,-0.019227941587217523,-1.597782223763676,0.7375318780661164,0.7737379801789148,2.8512290943309817,-4.151393465540539,1.9616568501618932,-1.6956498835152833,1.089119663344384,-2.822917709221335,-6.988663491692769,23.393118588145484,-19.56837687618005,-4.394822070809245,53.99684625229415,50.03626695915274
1.1500000000000001,0.022656279590259457,0.0380617963791547,0.0025434569731799337,0.15868795757269197,-0.30552102997557373,0.12108713006769957,0.17484249450964168,-1.0833012158805633,-0.27189258928750965,-0.03364559774242328,0.10469639368278115,-0.04211576599561207,-1.662118303353948,0.9475557991502164,0.5447351038361484,2.722630308168988,-3.3491726909659914,2.303220358257449,-1.2836708873480234,1.2462276464323438,-2.2738231050423416,-6.422159225367754,20.942443871719362,-22.973195994817633,-13.07379157538066,80.95405956682731,33.02018754665961
