time,force_r_x,force_r_y,cop_r_x,force_l_x,force_l_y,cop_l_x
2.4,127.75222070271762,1055.5565616990546,-0.1433095794048039,-9.104484613876377,16.919088420320406,0.1641855481158956
2.41,141.22962795151554,1048.8464940549968,-0.1532644754645706,4.571652638105558,35.82711947986666,0.1993959077621399
2.42,155.12007365660432,1030.4077856754277,-0.1627669350956993,20.651845793375976,86.01411252190515,0.199759371019041
2.43,168.0626532573061,997.2184173384272,-0.1717864883106534,28.283655777387327,161.06518349017838,0.181221846222105
2.44,179.7857656724215,946.2201951041918,-0.1800810520575712,22.833091275503577,252.4775679463749,0.1625543461762637
2.45,187.64070287541935,875.3693129979691,-0.1876541977592909,2.6652533708776955,347.38845701330365,0.146603996781655
2.46,188.9723485502239,784.0675020866163,-0.1945100264178716,-24.25301290304373,448.82844575716535,0.1471726745785244
2.47,181.0486774743447,672.8590353251317,-0.2007328105895981,-54.40048824696199,561.2342377741253,0.1640344943277886
2.48,162.01781761025714,545.5002146269876,-0.2065501515887736,-83.50064067106099,656.4736647678131,0.177064799875887
2.49,131.4414961616636,415.0597196816803,-0.2134653165531659,-106.36653764480384,742.1961049998599,0.1857492344863676
2.5,92.03400058350022,293.82192766814796,-0.2243915525590374,-123.102903428234,817.9460238185984,0.1934881547858131
2.51,49.871527888799335,177.8022487531679,-0.2409656896657075,-137.07527375477056,881.5389442366868,0.1970861674063765
2.52,-2.727609576679546,13.26422447830135,-0.4677586932575059,-144.95832261200223,936.1197227243056,0.1953887606917924
2.53,-0.8814144785765362,0.8915373626315096,-0.314290964608403,-147.2599651470269,983.2311116310772,0.1880258213560263
2.54,-0.1419438807012593,0.1519561575461292,-0.3060571105403443,-146.92561600143765,1024.250089759838,0.1792782101582269
2.5500000000000003,0.0336022075474757,-0.0236003066179826,-0.2999496981923998,-142.02923235010533,1055.3507021991136,0.1676926576519642
2.56,0.1040677218888424,-0.0940683949606899,-0.2931305429036568,-134.64857301125087,1077.0044091500818,0.1569272836878506
2.57,0.1255759846079645,-0.1155773433642212,-0.2854664534812202,-126.96740882392912,1086.5414001427096,0.1461527021936918
2.58,0.1148356238688242,-0.1048369874672954,-0.2768321692744681,-117.5908101294462,1084.1863905339014,0.1372807959283465
2.59,0.0813693898775574,-0.0713706192867014,-0.2673061611051436,-107.5894803277058,1070.244813171217,0.1288664634367664
2.6,0.0088405705910427,0.0011587597508538,-0.2566072629577207,-97.77187175609392,1046.3454944686716,0.1240816291352456
2.61,-0.0875445448726673,0.0975444324114505,-0.2447661299083214,-88.29107259786285,1014.1470538735548,0.1255818567264149
2.62,-0.1998107699398387,0.2098112074408668,-0.2317436384294022,-79.72541633290716,980.1567365100318,0.1327011329662393
2.63,-0.333291106210915,0.3432921157199776,-0.2174537428918033,-72.34015872704292,943.1663650223364,0.1368265651301892
2.64,-0.4836817099480162,0.4936832660140923,-0.2018802915956709,-64.6944324970814,912.1520417165992,0.1299363746277837
2.65,-0.6525225923146812,0.6625246737427632,-0.1850221353996741,-56.60341754539037,882.9963148101775,0.1194462859140377
2.66,-0.8486649212938615,0.858667534244547,-0.1668889116314532,-49.69101531763393,856.7580523021459,0.1082333335296857
2.67,-1.0842082236789046,1.0942114133223777,-0.1883346923767453,-43.16999958624644,834.719422626749,0.0968310331568319
2.68,-1.391139909197552,1.4011438123969304,-0.2138411848853728,-38.20343501016509,817.569598735356,0.0852305507220481
2.69,-1.7829565322129877,1.7929612830854558,-0.1783508285383669,-33.77646995009797,805.4067182031051,0.0735718653837496
2.7,-2.399437772770245,2.4094438870032584,-0.1409734368262366,-30.074442897037446,798.3054890419758,0.0618496932900885
2.71,-3.3752006523855234,3.385208942940709,-0.1016516531427029,-26.63240910892162,796.0686529214157,0.0501211818075273
2.72,-5.008273438554055,5.0182853006300885,-0.0601132682704117,-22.9452493241562,797.7145027419798,0.0384333818609326
2.73,-7.417326353135621,7.427343448949711,-0.0168814243928097,-19.44614481428943,803.1968542316625,0.0267399438320771
2.74,-9.763603335984172,9.773625405714212,0.0266275371414316,-14.920401636933311,812.543727736246,0.0151719729832191
2.75,-10.16107718438123,10.17109994191292,0.0679678508144857,-9.468511007638018,825.509085096899,0.0037173908246664
2.76,-7.185846317919171,7.195862374644993,0.0987687073710036,-3.9232406538410514,841.8978412521628,-0.0077199008920635
2.77,-4.3001731234039084,4.310182894115163,0.1094200967468934,3.265365491668781,860.1443676378618,-0.0189861232700153
2.78,-2.7822627934612902,2.792269435522793,0.0900892056217314,10.953140390826915,880.0841341875329,-0.0302082258125583
2.79,-2.3820838262154007,2.3920900357491033,0.0724977133728795,18.650327227298103,900.965420737146,-0.0414442764445348
2.8000000000000003,-2.5630155594891635,2.5730229900043127,0.066409563026414,27.44656989732448,922.8965782295934,-0.052583486367279
2.81,-2.929228777457435,2.939238883033805,0.0839694420217074,38.59068925495087,945.7071207039652,-0.0634964159420234
2.82,-3.2107360917142223,3.220750204603732,0.1042504301471191,49.202428247114405,967.8999329623728,-0.0744760054158456
2.83,-3.5441857164067763,3.5542067634380037,0.1209294742048034,60.278367442377515,989.6337949914964,-0.0854093107179165
2.84,-4.031765462786983,4.041801043761908,0.1353026054844698,71.99180012357652,1010.164325936803,-0.0962574000370456
2.85,-4.875426657157735,4.885500833544844,0.1450496571609755,83.48943474959958,1027.3838603111965,-0.1070845134548462
2.86,-6.38175532424233,6.391969597943578,0.1487070389675475,95.76208271888416,1041.5458162715506,-0.1177622275026543
2.87,-8.948079887740828,8.959315387060954,0.1463394586464904,108.6121531126174,1051.7751706996198,-0.1282755506623732
2.88,-7.618758154993976,20.40551220774056,0.1781332157699117,133.72354397077729,1054.507134531014,-0.1471403781354221
2.89,12.390944709648688,48.75307212414704,0.2094102276726239,147.38513247352486,1043.0560349052705,-0.1569207111558668
2.9,25.170958481107203,115.22368743187944,0.1910642773140461,160.86596396555046,1018.885431565556,-0.1662560505124871
2.91,28.937131012212895,197.43495160357028,0.1727056475618796,173.7850901909837,978.5204807821984,-0.1749588093324601
2.92,16.547620058406743,293.75910380141494,0.1541151527144605,184.20704645432903,919.0286508479278,-0.1829505255983016
2.93,-9.891490260326677,387.7753205438795,0.1405235626659513,189.05656574727772,839.2673001908495,-0.1902903847677833
2.94,-36.54654487574379,494.6086074919563,0.1453268294177311,186.76288077634433,738.4902315199361,-0.1968185350073215
2.95,-66.4736218118014,605.4803532914617,0.1628600635525253,174.2561872265126,620.1576175912907,-0.2028190206682135
2.96,-93.52487931687752,691.7995726976334,0.1753919271310454,150.6050367531907,489.8088667208789,-0.2087163552053838
2.97,-114.11178555036848,773.6969413832225,0.1877869384413088,116.04687497625062,361.9546544484944,-0.2168741374253643
2.98,-130.06978411626298,845.8388667061936,0.1963987760098293,74.85200269647724,244.12214193234863,-0.2301850709349829
2.99,-140.96043172249892,904.6039952941164,0.1990888339955894,28.20967881482216,110.48105801193928,-0.3264582675293319
3.0,-145.95843322988586,955.3138416330802,0.19508845145843,-3.58363670061677,3.615150129018838,-0.413532067213143
3.01,-147.37853871689356,1000.412298321402,0.1865847143252046,-0.5285670983402778,0.5586254385294543,-0.3091582405160167
3.02,-145.10954697364926,1037.9441177523358,0.1751671373479958,-0.0573834263524099,0.0873913167490816,-0.3034416644344018
3.03,-139.19116679711232,1065.283344685586,0.1630340411183552,0.0766185770804581,-0.0466179049922635,-0.2971338743063378
3.04,-131.74113019236532,1081.4089812449529,0.1517092273825125,0.1260190992833019,-0.0960201028872274,-0.2900263120501496
3.0500000000000003,-123.03270688270617,1086.0707951897257,0.1414425126762589,0.1333407885800111,-0.1033421490591522,-0.2819901209652137
3.06,-113.34936984591442,1079.737386758701,0.133248972539669,0.1154000904225021,-0.0854014286398876,-0.2730282694739339
3.0700000000000003,-103.54106615678938,1060.1327011011242,0.1283357233567163,0.0625775942045541,-0.0325785728432315,-0.2630187299343269
3.08,-94.09569473075602,1032.6075664682232,0.1289866751484638,-0.0270673399067863,0.0570669485309264,-0.2518388559678603
3.09,-85.33591257551217,999.6696355566212,0.1360039440675487,-0.1291624321138068,0.1591625792299307,-0.2395200599257026
3.1,-77.25302945099466,962.458564898644,0.1407571774260697,-0.2476835247132735,0.2776842168546735,-0.2260112275432372
3.11,-70.02033264829304,930.2072140301834,0.1354551679231388,-0.3823904951094066,0.4123917280389614,-0.2112663349691273
3.12,-61.5800142043035,899.8156416886079,0.1254047727260376,-0.5322936767160039,0.5622954288480246,-0.1952589476585115
3.13,-53.88789318238954,871.2708297123194,0.1143391138854393,-0.692240457247075,0.7222426627138437,-0.1780631241420892
3.14,-47.02566395685185,846.4041071052682,0.102981850931803,-0.913446964485632,0.9434498028835756,-0.1594476840182702
3.15,-41.388563207683866,826.1607812395133,0.0914418735648022,-1.161644283037887,1.191647716165937,-0.2217730205201462
3.16,-36.88772893356731,811.0282010317972,0.0797873278290595,-1.5241974017053628,1.554201655761376,-0.2004937384769528
3.17,-32.48244708065657,801.0765290153397,0.0681368865164777,-1.9856290517414872,2.015634255446525,-0.1643347781121096
3.18,-29.23612545112717,796.0580956513404,0.0563786200149699,-2.7316070868526294,2.761613886233093,-0.1259561437608758
3.19,-25.819421036180017,795.4966990164017,0.0446615907950623,-3.7642671050746994,3.794276099169832,-0.0854542580914081
3.2,-21.766968188416374,799.1184424696211,0.0330172729696114,-5.647880772287534,5.677893820618899,-0.0425721477209538
3.21,-17.823365409929185,806.5851790984369,0.0213734117618383,-8.97969824827126,9.009718410243783,0.0022602519926203
3.22,-12.18852875215247,817.1890684713693,0.0099291779074184,-10.672626208136458,10.702649825846592,0.0456172861691641
3.23,-7.050728861572212,831.4909375630144,-0.0015547311741832,-8.990535976625031,9.02055574378622,0.0837066887335238
3.24,-0.5419366257757728,849.1974203876914,-0.0128878064482998,-5.640945376135241,5.670958066545782,0.1064931016222591
3.25,6.839655433516956,868.1315135370817,-0.0241374774782046,-3.2505072550740515,3.280514889321658,0.0996632616371973
3.26,14.525988058106716,888.5356911115973,-0.0353648472728981,-2.459691911241714,2.489698093492268,0.075935773187981
3.27,22.51216620967159,910.3532930118096,-0.0465780583006897,-2.4744582918326588,2.5044651500244832,0.0699304277379133
3.28,32.43091919892799,932.8099910930932,-0.0576099130110992,-2.71007052208806,2.7400792017966755,0.0781128897013372
3.29,43.64017815013761,955.2497280044814,-0.068524710479779,-3.0189596925509417,3.048971484942609,0.0937780700858971
3.3000000000000003,54.48372310028982,977.442745762432,-0.0794851736527396,-3.3994524381755005,3.4294696424855053,0.1098290161935531
3.31,65.12854043402008,998.760683805502,-0.0904533065455176,-3.83530057552848,3.865328213300241,0.126352885972092
3.3200000000000003,76.55542407407792,1017.7091465258018,-0.1013116522382953,-4.500650911124838,4.530702916962497,0.1389668127689269
3.33,88.6684717475512,1033.5948226893956,-0.1120463746939007,-5.600333506792229,5.630457543216859,0.1464580807070297
3.34,101.237130164027,1046.1318866517556,-0.122650569025313,-7.480700309160602,7.51112929676809,0.1479643146189395
3.35,114.50714658761852,1053.8199189413633,-0.1330580765579393,-10.784119256932003,10.81741790281792,0.1432374291493209
3.36,127.76222070271764,1055.5665616990543,-0.1432995794048039,-9.094484613876377,16.929088420320408,0.1641955481158956
3.37,141.23962795151553,1048.8564940549968,-0.1532544754645706,4.581652638105558,35.83711947986666,0.1994059077621399
3.38,155.1300736566043,1030.4177856754277,-0.1627569350956993,20.661845793375974,86.02411252190515,0.199769371019041
3.39,168.0726532573061,997.2284173384272,-0.1717764883106534,28.29365577738733,161.07518349017838,0.181231846222105
3.4,179.79576567242148,946.2301951041918,-0.1800710520575712,22.84309127550358,252.4875679463749,0.1625643461762636
3.41,187.65070287541937,875.3793129979691,-0.1876441977592909,2.675253370877696,347.39845701330364,0.146613996781655
3.42,188.9823485502239,784.0775020866163,-0.1945000264178716,-24.243012903043727,448.83844575716535,0.1471826745785244
3.43,181.05867747434468,672.8690353251317,-0.2007228105895981,-54.39048824696199,561.2442377741253,0.1640444943277886
3.44,162.02781761025713,545.5102146269876,-0.2065401515887736,-83.49064067106099,656.4836647678131,0.177074799875887
3.45,131.45149616166358,415.06971968168034,-0.2134553165531659,-106.35653764480384,742.2061049998599,0.1857592344863675
3.46,92.04400058350022,293.83192766814796,-0.2243815525590374,-123.092903428234,817.9560238185984,0.1934981547858131
3.47,49.88152788879933,177.8122487531679,-0.2409556896657075,-137.06527375477057,881.5489442366868,0.1970961674063765
3.48,-2.717609576679546,13.274224478301347,-0.4677486932575059,-144.94832261200224,936.1297227243056,0.1953987606917924
3.49,-0.8714144785765362,0.9015373626315096,-0.314280964608403,-147.2499651470269,983.2411116310772,0.1880358213560263
3.5,-0.1319438807012594,0.1619561575461292,-0.3060471105403443,-146.91561600143766,1024.260089759838,0.1792882101582269
3.51,0.0436022075474757,-0.0136003066179826,-0.2999396981923998,-142.01923235010534,1055.3607021991136,0.1677026576519642
3.52,0.1140677218888424,-0.0840683949606899,-0.2931205429036568,-134.63857301125088,1077.0144091500815,0.1569372836878506
3.53,0.1355759846079645,-0.1055773433642212,-0.2854564534812202,-126.95740882392911,1086.5514001427096,0.1461627021936918
3.54,0.1248356238688242,-0.0948369874672954,-0.276822169274468,-117.5808101294462,1084.1963905339014,0.1372907959283465
3.5500000000000003,0.0913693898775574,-0.0613706192867014,-0.2672961611051436,-107.57948032770578,1070.254813171217,0.1288764634367664
3.56,0.0188405705910427,0.0111587597508538,-0.2565972629577207,-97.76187175609392,1046.3554944686716,0.1240916291352456
3.5700000000000003,-0.0775445448726673,0.1075444324114505,-0.2447561299083214,-88.28107259786285,1014.1570538735548,0.1255918567264148
3.58,-0.1898107699398387,0.2198112074408668,-0.2317336384294022,-79.71541633290715,980.1667365100318,0.1327111329662393
3.59,-0.323291106210915,0.3532921157199776,-0.2174437428918033,-72.33015872704291,943.1763650223364,0.1368365651301892
3.6,-0.4736817099480161,0.5036832660140923,-0.2018702915956709,-64.68443249708139,912.1620417165992,0.1299463746277837
3.61,-0.6425225923146812,0.6725246737427633,-0.1850121353996741,-56.593417545390366,883.0063148101775,0.1194562859140377
3.62,-0.8386649212938615,0.868667534244547,-0.1668789116314532,-49.681015317633936,856.7680523021459,0.1082433335296857
3.63,-1.0742082236789046,1.1042114133223777,-0.1883246923767453,-43.15999958624644,834.7294226267489,0.0968410331568319
3.64,-1.381139909197552,1.4111438123969304,-0.2138311848853728,-38.19343501016509,817.579598735356,0.0852405507220481
3.65,-1.7729565322129877,1.802961283085456,-0.1783408285383669,-33.76646995009797,805.4167182031051,0.0735818653837496
3.66,-2.3894377727702447,2.419443887003258,-0.1409634368262366,-30.064442897037445,798.3154890419758,0.0618596932900885
3.67,-3.365200652385523,3.3952089429407093,-0.1016416531427029,-26.62240910892162,796.0786529214157,0.0501311818075273
3.68,-4.9982734385540555,5.028285300630088,-0.0601032682704117,-22.9352493241562,797.7245027419798,0.0384433818609326
3.69,-7.407326353135621,7.437343448949711,-0.0168714243928097,-19.436144814289428,803.2068542316625,0.0267499438320771
3.7,-9.753603335984172,9.783625405714211,0.0266375371414316,-14.910401636933312,812.553727736246,0.0151819729832191
3.71,-10.151077184381233,10.18109994191292,0.0679778508144857,-9.458511007638018,825.519085096899,0.0037273908246664
3.72,-7.175846317919171,7.205862374644993,0.0987787073710036,-3.913240653841051,841.9078412521628,-0.0077099008920635
3.73,-4.290173123403909,4.320182894115163,0.1094300967468934,3.275365491668781,860.1543676378618,-0.0189761232700153
3.74,-2.77226279346129,2.8022694355227933,0.0900992056217314,10.963140390826917,880.0941341875329,-0.0301982258125583
3.75,-2.3720838262154005,2.4020900357491035,0.0725077133728795,18.660327227298104,900.975420737146,-0.0414342764445348
3.76,-2.5530155594891633,2.583022990004313,0.066419563026414,27.45656989732448,922.9065782295934,-0.052573486367279
3.77,-2.919228777457435,2.9492388830338054,0.0839794420217074,38.600689254950865,945.7171207039652,-0.0634864159420234
3.78,-3.200736091714222,3.230750204603732,0.1042604301471191,49.2124282471144,967.9099329623727,-0.0744660054158456
3.79,-3.534185716406776,3.564206763438004,0.1209394742048034,60.28836744237751,989.6437949914964,-0.0853993107179165
3.8,-4.021765462786983,4.051801043761908,0.1353126054844698,72.00180012357653,1010.174325936803,-0.0962474000370456
3.81,-4.865426657157736,4.895500833544844,0.1450596571609755,83.49943474959959,1027.3938603111965,-0.1070745134548462
3.82,-6.37175532424233,6.401969597943578,0.1487170389675475,95.77208271888416,1041.5558162715506,-0.1177522275026543
3.83,-8.938079887740829,8.969315387060954,0.1463494586464904,108.6221531126174,1051.7851706996198,-0.1282655506623732
3.84,-11.928980446426191,13.537989048040464,0.1444363561717541,122.2098236228837,1055.6301986174235,-0.1385321627599765
